epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,0.162848,3.36853,6.67755,2.88743,0.00169,0.125,0.00179,0.00025,2.24149,4.02082,1.96373,0,0,0
2,0.45202,3.08803,4.87792,2.88977,0.0017,0.125,0.00185,0.00019,2.24641,4.04806,1.97586,1.38184e-05,1.38184e-05,1.38184e-05
3,1.02463,3.09312,4.34749,2.75305,0.00169,0.125,0.00187,0.00019,2.23717,4.08238,1.96016,2.66937e-05,2.66937e-05,2.66937e-05
4,1.30566,2.9429,4.8649,2.55745,0.00085,0.0625,0.00069,7e-05,2.2822,4.05218,1.98318,3.86259e-05,3.86259e-05,3.86259e-05
5,1.57152,2.59093,5.65896,2.52779,0.00085,0.0625,0.0007,7e-05,2.28406,4.05725,1.99174,4.96149e-05,4.96149e-05,4.96149e-05
6,1.83971,2.77343,4.26539,2.71073,0,0,0,0,2.24403,4.05711,1.96164,5.96608e-05,5.96608e-05,5.96608e-05
7,2.29086,3.09227,4.38648,3.14218,0.00085,0.0625,0.00059,6e-05,2.26342,4.06743,2.01036,6.87635e-05,6.87635e-05,6.87635e-05
8,2.7229,2.35756,5.39427,2.36061,0,0,0,0,2.31027,4.01182,2.01518,7.69231e-05,7.69231e-05,7.69231e-05
9,3.15497,2.70133,4.13192,2.65441,0,0,0,0,2.32353,3.97839,2.03567,8.41395e-05,8.41395e-05,8.41395e-05
10,3.60522,3.04764,4.41546,2.79518,0.00086,0.0625,0.00078,8e-05,2.34004,3.94458,2.04715,9.04128e-05,9.04128e-05,9.04128e-05
11,4.03858,3.05871,4.63829,2.76341,0.00085,0.0625,0.00079,8e-05,2.33804,3.94714,2.053,9.5743e-05,9.5743e-05,9.5743e-05
12,4.47022,3.15493,6.18418,2.98864,0.00086,0.0625,0.00082,0.00016,2.35167,3.91963,2.06171,0.00010013,0.00010013,0.00010013
13,4.92915,3.16152,5.02371,2.96156,0.00171,0.125,0.0014,0.00044,2.36322,3.90509,2.08962,0.000103574,0.000103574,0.000103574
14,5.4502,2.46124,4.6954,2.52595,0.00256,0.1875,0.00206,0.00087,2.37695,3.87882,2.11291,0.000106075,0.000106075,0.000106075
15,6.00945,2.67698,4.14916,2.53437,0.00255,0.1875,0.0025,0.0011,2.37987,3.83991,2.11485,0.000107632,0.000107632,0.000107632
16,6.57489,2.97181,3.96765,2.93114,0.00256,0.1875,0.00314,0.00135,2.36092,3.80316,2.1115,0.000108247,0.000108247,0.000108247
17,7.26458,2.81077,4.58915,2.68173,0.00253,0.1875,0.00333,0.00153,2.41967,3.78232,2.17872,0.000107918,0.000107918,0.000107918
18,7.83401,2.50067,4.41135,2.13376,0.00253,0.1875,0.00478,0.00238,2.45397,3.73901,2.21182,0.000106646,0.000106646,0.000106646
19,8.4041,2.45687,4.04166,2.56083,0.00254,0.1875,0.00735,0.00385,2.48117,3.69561,2.25361,0.000104431,0.000104431,0.000104431
20,8.94211,2.40886,4.1237,2.08706,0.0025,0.1875,0.01371,0.00653,2.47155,3.66269,2.24668,0.000101273,0.000101273,0.000101273
21,9.96103,2.4318,4.50609,2.15707,0.00249,0.1875,0.02443,0.014,2.46595,3.64095,2.21665,9.7172e-05,9.7172e-05,9.7172e-05
22,10.6084,2.37823,4.90573,2.17925,0.0025,0.1875,0.02466,0.01409,2.45129,3.62194,2.19112,9.21276e-05,9.21276e-05,9.21276e-05
23,11.1422,2.01978,4.04039,1.86956,0.00248,0.1875,0.02479,0.01421,2.46932,3.60214,2.19299,8.61401e-05,8.61401e-05,8.61401e-05
24,11.7216,3.05269,4.65462,2.35659,0.00247,0.1875,0.01971,0.01118,2.4535,3.60466,2.15441,7.92095e-05,7.92095e-05,7.92095e-05
25,12.159,2.34959,4.16169,2.10554,0.00245,0.1875,0.0199,0.01125,2.45281,3.60295,2.15027,7.13357e-05,7.13357e-05,7.13357e-05
26,12.6239,2.18264,4.12823,2.0757,0.00245,0.1875,0.01995,0.01129,2.45179,3.58191,2.14409,6.25187e-05,6.25187e-05,6.25187e-05
27,13.0575,2.08875,4.02811,2.12593,0.00245,0.1875,0.01999,0.00979,2.448,3.56297,2.14025,5.27587e-05,5.27587e-05,5.27587e-05
28,13.4966,2.47654,4.27022,2.01171,0.00245,0.1875,0.02012,0.01143,2.43479,3.55944,2.14107,4.20555e-05,4.20555e-05,4.20555e-05
29,14.1212,2.58514,4.02744,2.10323,0.00242,0.1875,0.02025,0.0117,2.43738,3.55022,2.13808,3.04091e-05,3.04091e-05,3.04091e-05
30,14.561,2.5669,4.24263,2.31206,0.00242,0.1875,0.02055,0.01191,2.4497,3.54523,2.15119,1.78196e-05,1.78196e-05,1.78196e-05
1,0.16571,1.44054,2.33306,1.18324,0.48407,0.47917,0.58028,0.3271,1.55279,2.54049,1.48105,0,0,0
2,0.474653,1.97449,2.48384,1.63159,0.48288,0.47917,0.578,0.32612,1.55856,2.53667,1.48336,1.40724e-05,1.40724e-05,1.40724e-05
3,1.06284,1.7976,2.10245,1.45249,0.48231,0.47917,0.5766,0.31059,1.5605,2.53291,1.48865,2.77094e-05,2.77094e-05,2.77094e-05
4,1.33148,1.651,1.84685,1.3899,0.47441,0.47917,0.57892,0.32295,1.56758,2.51843,1.49322,4.09112e-05,4.09112e-05,4.09112e-05
5,1.75254,1.22919,2.35758,1.31322,0.46959,0.47917,0.57889,0.3212,1.55949,2.50468,1.49192,5.36776e-05,5.36776e-05,5.36776e-05
6,2.18936,1.63214,2.04834,1.5068,0.45423,0.47917,0.57562,0.32107,1.56121,2.50033,1.49267,6.60088e-05,6.60088e-05,6.60088e-05
7,2.65582,1.86116,2.40808,1.76381,0.51094,0.51547,0.57601,0.32154,1.55866,2.5145,1.49198,7.79047e-05,7.79047e-05,7.79047e-05
8,3.09404,1.29682,3.06625,1.49301,0.44465,0.47917,0.5769,0.32235,1.55947,2.51892,1.49046,8.93653e-05,8.93653e-05,8.93653e-05
9,3.52455,1.51589,1.74002,1.47701,0.45423,0.54167,0.56931,0.32381,1.55659,2.50765,1.48631,0.000100391,0.000100391,0.000100391
10,3.98861,1.65099,1.61847,1.45864,0.47984,0.57063,0.57656,0.33166,1.55035,2.52532,1.48358,0.000110981,0.000110981,0.000110981
11,4.50995,1.77124,1.93381,1.47775,0.58575,0.58367,0.57737,0.32906,1.54117,2.54188,1.48104,0.000121135,0.000121135,0.000121135
12,4.97514,1.59346,2.43055,1.49941,0.61698,0.60417,0.57831,0.32977,1.52945,2.54917,1.46987,0.000130855,0.000130855,0.000130855
13,5.40493,1.89824,2.38841,1.55372,0.61011,0.60417,0.57516,0.33112,1.52389,2.51035,1.46989,0.000140139,0.000140139,0.000140139
14,5.82417,1.73493,2.92602,1.69533,0.63089,0.60003,0.57066,0.33729,1.52073,2.49799,1.46928,0.000148988,0.000148988,0.000148988
15,6.53577,1.59115,1.87445,1.43041,0.61536,0.57896,0.57277,0.33572,1.51959,2.4376,1.45667,0.000157401,0.000157401,0.000157401
16,6.97766,1.72581,1.6471,1.60901,0.61303,0.58087,0.57679,0.33569,1.50464,2.41291,1.43973,0.000165379,0.000165379,0.000165379
17,7.44889,1.99615,2.31354,1.78201,0.61214,0.57015,0.58539,0.33324,1.50796,2.39266,1.44149,0.000172922,0.000172922,0.000172922
18,7.88993,1.3059,1.58754,1.1706,0.5995,0.60417,0.59555,0.33586,1.5152,2.35642,1.4382,0.00018003,0.00018003,0.00018003
19,8.43311,1.38892,1.94007,1.47943,0.61802,0.62769,0.59929,0.33905,1.51646,2.33783,1.43038,0.000186702,0.000186702,0.000186702
20,8.96016,1.75244,1.84092,1.42306,0.51541,0.67063,0.60279,0.34296,1.52509,2.29289,1.43594,0.000192939,0.000192939,0.000192939
21,9.50492,1.62779,1.65767,1.39069,0.54718,0.70857,0.61605,0.33867,1.53347,2.25963,1.42707,0.000198741,0.000198741,0.000198741
22,9.94403,1.5194,1.53474,1.37702,0.54611,0.66935,0.61602,0.33978,1.54153,2.29215,1.42453,0.000204107,0.000204107,0.000204107
23,10.3905,1.60288,2.25669,1.56003,0.51074,0.60417,0.61352,0.33956,1.53534,2.31203,1.4094,0.000209039,0.000209039,0.000209039
24,10.8319,1.67467,1.54476,1.59383,0.50668,0.60417,0.62292,0.34857,1.54107,2.29726,1.4079,0.000213534,0.000213534,0.000213534
25,11.3747,1.48893,1.67288,1.27109,0.51849,0.60417,0.62097,0.35379,1.54091,2.29571,1.40645,0.000217595,0.000217595,0.000217595
26,11.9208,1.38081,1.4001,1.32904,0.49124,0.63348,0.61636,0.35281,1.54117,2.30566,1.40638,0.00022122,0.00022122,0.00022122
27,12.4895,1.59752,1.54838,1.12208,0.44362,0.63402,0.64623,0.37613,1.53846,2.31818,1.40617,0.00022441,0.00022441,0.00022441
28,13.0614,1.54817,1.5606,1.42064,0.42076,0.62833,0.6246,0.37801,1.54419,2.33674,1.41376,0.000227165,0.000227165,0.000227165
29,13.5079,1.30533,1.33356,1.3343,0.46173,0.65127,0.6425,0.37413,1.53508,2.34837,1.41773,0.000229484,0.000229484,0.000229484
30,13.9838,1.6291,1.23924,1.39186,0.53145,0.64411,0.62931,0.35823,1.52983,2.33605,1.39832,0.000231368,0.000231368,0.000231368
31,14.4154,1.62916,1.34763,1.3424,0.53145,0.64411,0.62931,0.35823,1.52983,2.33605,1.39832,0.000232817,0.000232817,0.000232817
32,14.8621,1.55684,1.45154,1.3039,0.54319,0.65733,0.62549,0.35617,1.54824,2.30224,1.40326,0.000233831,0.000233831,0.000233831
33,15.3105,1.44621,1.28213,1.19922,0.54319,0.65733,0.62549,0.35617,1.54824,2.30224,1.40326,0.000234409,0.000234409,0.000234409
34,15.754,1.49401,1.35267,1.32758,0.56061,0.6875,0.6441,0.37274,1.55868,2.26955,1.40901,0.000234552,0.000234552,0.000234552
35,16.1843,1.47243,1.42215,1.3133,0.56061,0.6875,0.6441,0.37274,1.55868,2.26955,1.40901,0.000234259,0.000234259,0.000234259
36,16.6618,1.52989,1.51029,1.3745,0.56488,0.60417,0.63477,0.36994,1.58435,2.25418,1.43785,0.000233532,0.000233532,0.000233532
37,17.1001,1.24948,1.20736,1.27475,0.56488,0.60417,0.63477,0.36994,1.58435,2.25418,1.43785,0.000232369,0.000232369,0.000232369
38,17.548,1.47092,1.3406,1.14725,0.55451,0.60417,0.63089,0.36831,1.5915,2.30854,1.44664,0.00023077,0.00023077,0.00023077
39,18.1227,1.61002,1.88804,1.50696,0.55451,0.60417,0.63089,0.36831,1.5915,2.30854,1.44664,0.000228737,0.000228737,0.000228737
40,18.6045,1.41093,1.57566,1.48646,0.50228,0.67629,0.57242,0.31687,1.63993,2.34064,1.49177,0.000226268,0.000226268,0.000226268
41,19.0619,1.27965,1.62357,1.25568,0.50228,0.67629,0.57242,0.31687,1.63993,2.34064,1.49177,0.000223364,0.000223364,0.000223364
42,19.5365,1.46962,1.2203,1.30096,0.50493,0.66568,0.57169,0.31639,1.69884,2.38655,1.53322,0.000220024,0.000220024,0.000220024
1,0.160898,2.14749,3.14518,1.53229,0.38565,0.33333,0.20235,0.12154,2.15943,5.39384,1.9668,0,0,0
2,0.457289,2.60354,3.00059,2.13176,0.41584,0.27083,0.2097,0.12411,2.15513,5.22123,1.95958,1.40724e-05,1.40724e-05,1.40724e-05
3,0.755614,2.24003,2.84118,1.8593,0.47091,0.27083,0.22325,0.12663,2.14848,5.04694,1.9593,2.77094e-05,2.77094e-05,2.77094e-05
4,1.37923,2.18505,2.61197,1.80413,0.59429,0.47105,0.32215,0.13724,2.14036,4.90275,1.96184,4.09112e-05,4.09112e-05,4.09112e-05
5,1.67352,1.43307,2.38821,1.49532,0.4112,0.53754,0.30357,0.14108,2.1194,4.83294,1.95679,5.36776e-05,5.36776e-05,5.36776e-05
6,1.97514,2.04976,2.72682,1.86234,0.41407,0.54043,0.34237,0.14782,2.09447,4.67707,1.95774,6.60088e-05,6.60088e-05,6.60088e-05
7,2.28166,2.08219,2.64229,1.91757,0.41945,0.54982,0.36525,0.15593,2.08904,4.51154,1.97,7.79047e-05,7.79047e-05,7.79047e-05
8,2.58766,1.57078,3.21993,1.60094,0.42803,0.56108,0.36081,0.16106,2.10563,4.42873,1.97303,8.93653e-05,8.93653e-05,8.93653e-05
9,2.89601,1.95393,2.58902,1.80073,0.4034,0.49025,0.40884,0.14335,2.03571,13.6061,1.76656,0.000100391,0.000100391,0.000100391
10,3.32308,2.12484,2.43586,1.87443,0.38877,0.6875,0.39069,0.13115,2.02542,6.26271,1.68917,0.000110981,0.000110981,0.000110981
11,3.76073,2.04937,2.52128,1.70411,0.29838,0.5625,0.28152,0.11528,1.96231,5.46114,1.65487,0.000121135,0.000121135,0.000121135
12,4.2021,1.92524,3.18859,1.85224,0.31297,0.52083,0.29073,0.10597,2.0463,4.98266,1.6913,0.000130855,0.000130855,0.000130855
13,4.642,2.14121,3.04416,1.84134,0.24465,0.58333,0.21354,0.07472,2.1049,4.45124,1.75687,0.000140139,0.000140139,0.000140139
14,5.08469,1.84879,2.96646,1.89196,0.20808,0.5,0.2926,0.13085,2.15098,4.20618,1.77462,0.000148988,0.000148988,0.000148988
15,5.52629,1.79464,2.14263,1.70062,0.37725,0.5,0.31007,0.1157,2.04994,5.00521,1.73477,0.000157401,0.000157401,0.000157401
16,5.97133,2.1304,2.52484,1.94042,0.45027,0.4375,0.37323,0.13661,1.99897,7.43317,1.70704,0.000165379,0.000165379,0.000165379
17,6.41219,1.99738,2.69366,1.83444,0.40578,0.4375,0.34286,0.11617,2.07426,7.64588,1.69721,0.000172922,0.000172922,0.000172922
18,7.01953,1.69812,2.57984,1.33685,0.61805,0.4375,0.43593,0.17242,2.10918,4.49996,1.65684,0.00018003,0.00018003,0.00018003
19,7.53901,1.72857,2.3066,1.67369,0.58951,0.58333,0.50255,0.26141,1.94647,3.84892,1.6217,0.000186702,0.000186702,0.000186702
20,8.11906,1.74352,2.25275,1.39485,0.39241,0.64583,0.37417,0.20191,1.90413,3.9342,1.66429,0.000192939,0.000192939,0.000192939
21,8.55869,1.78363,2.21272,1.49766,0.24057,0.52083,0.34439,0.1967,1.81794,4.10731,1.6038,0.000198741,0.000198741,0.000198741
22,9.00072,1.63792,2.00796,1.45219,0.18679,0.69921,0.27415,0.11461,1.88469,6.84372,1.64507,0.000204107,0.000204107,0.000204107
23,9.46608,1.70672,2.91661,1.59162,0.29182,0.45833,0.33139,0.12889,1.86603,5.75943,1.60347,0.000209039,0.000209039,0.000209039
24,9.90588,1.65583,2.17552,1.51102,0.40982,0.55964,0.44588,0.15593,1.7347,5.51223,1.49745,0.000213534,0.000213534,0.000213534
25,10.3461,1.65248,2.14035,1.35284,0.47272,0.45833,0.3951,0.14087,1.76887,4.58686,1.51982,0.000217595,0.000217595,0.000217595
26,10.8153,1.57911,1.7073,1.41658,0.42584,0.3125,0.29804,0.104,1.88487,4.97357,1.57848,0.00022122,0.00022122,0.00022122
27,11.284,1.94861,2.0064,1.31543,0.34382,0.5,0.33884,0.12972,1.83522,5.8014,1.56099,0.00022441,0.00022441,0.00022441
28,11.7262,1.60467,2.09914,1.43858,0.28592,0.70833,0.33033,0.14142,1.77511,5.71646,1.51452,0.000227165,0.000227165,0.000227165
29,12.3134,1.44968,1.56422,1.34062,0.5252,0.5103,0.44229,0.17866,1.80943,5.10169,1.49384,0.000229484,0.000229484,0.000229484
30,12.7567,1.77786,1.80479,1.42402,0.37368,0.6875,0.53171,0.22671,1.86813,4.24037,1.49316,0.000231368,0.000231368,0.000231368
31,13.1823,1.79408,2.00585,1.33177,0.37368,0.6875,0.53171,0.22671,1.86813,4.24037,1.49316,0.000232817,0.000232817,0.000232817
32,13.6571,1.53201,1.84182,1.2182,0.56168,0.54167,0.58762,0.25965,1.84295,3.44526,1.45078,0.000233831,0.000233831,0.000233831
33,14.191,1.68721,1.57887,1.29891,0.56168,0.54167,0.58762,0.25965,1.84295,3.44526,1.45078,0.000234409,0.000234409,0.000234409
34,14.7691,1.63578,1.77122,1.47957,0.57129,0.39345,0.61971,0.27516,1.89811,3.06056,1.47009,0.000234552,0.000234552,0.000234552
35,15.3332,1.54114,1.60221,1.37222,0.57129,0.39345,0.61971,0.27516,1.89811,3.06056,1.47009,0.000234259,0.000234259,0.000234259
36,15.879,1.52253,1.65927,1.35153,0.41477,0.79167,0.59729,0.27302,1.89571,3.85991,1.4929,0.000233532,0.000233532,0.000233532
37,16.3386,1.38443,1.53614,1.39234,0.41477,0.79167,0.59729,0.27302,1.89571,3.85991,1.4929,0.000232369,0.000232369,0.000232369
38,16.7809,1.62637,1.50228,1.18849,0.52727,0.72917,0.62183,0.2798,1.8745,4.24778,1.46765,0.00023077,0.00023077,0.00023077
39,17.3463,1.6883,1.97515,1.59271,0.52727,0.72917,0.62183,0.2798,1.8745,4.24778,1.46765,0.000228737,0.000228737,0.000228737
40,17.9957,1.35526,1.51667,1.42437,0.60338,0.67143,0.5325,0.21782,1.80376,3.49747,1.39538,0.000226268,0.000226268,0.000226268
41,18.4525,1.31742,1.26937,1.33584,0.60338,0.67143,0.5325,0.21782,1.80376,3.49747,1.39538,0.000223364,0.000223364,0.000223364
42,18.8965,1.38589,1.25894,1.24538,0.57766,0.62006,0.52525,0.23965,1.77144,2.4865,1.37876,0.000220024,0.000220024,0.000220024
43,19.323,1.38303,1.39951,1.12897,0.57766,0.62006,0.52525,0.23965,1.77144,2.4865,1.37876,0.000216249,0.000216249,0.000216249
44,19.7994,1.66102,1.42574,1.32831,0.6596,0.58333,0.66873,0.31979,1.72998,2.13124,1.3221,0.000212039,0.000212039,0.000212039
45,20.3295,1.66768,1.75103,1.5325,0.6596,0.58333,0.66873,0.31979,1.72998,2.13124,1.3221,0.000207394,0.000207394,0.000207394
46,20.9066,1.77532,1.60758,1.53569,0.77338,0.58333,0.70666,0.38299,1.69823,1.88,1.34216,0.000202313,0.000202313,0.000202313
1,0.159733,2.14749,3.14518,1.53229,0.38565,0.33333,0.20235,0.12154,2.15943,5.39384,1.9668,0,0,0
2,0.489667,2.60354,3.00059,2.13176,0.41584,0.27083,0.2097,0.12411,2.15513,5.22123,1.95958,1.40724e-05,1.40724e-05,1.40724e-05
3,1.1227,2.24003,2.84118,1.8593,0.47091,0.27083,0.22325,0.12663,2.14848,5.04694,1.9593,2.77094e-05,2.77094e-05,2.77094e-05
4,1.41621,2.18505,2.61197,1.80413,0.59429,0.47105,0.32215,0.13724,2.14036,4.90275,1.96184,4.09112e-05,4.09112e-05,4.09112e-05
5,1.72637,1.43307,2.38821,1.49532,0.4112,0.53754,0.30357,0.14108,2.1194,4.83294,1.95679,5.36776e-05,5.36776e-05,5.36776e-05
6,2.03872,2.04976,2.72682,1.86234,0.41407,0.54043,0.34237,0.14782,2.09447,4.67707,1.95774,6.60088e-05,6.60088e-05,6.60088e-05
7,2.34611,2.08219,2.64229,1.91757,0.41945,0.54982,0.36525,0.15593,2.08904,4.51154,1.97,7.79047e-05,7.79047e-05,7.79047e-05
8,2.65484,1.57078,3.21993,1.60094,0.42803,0.56108,0.36081,0.16106,2.10563,4.42873,1.97303,8.93653e-05,8.93653e-05,8.93653e-05
9,2.96855,1.95393,2.58902,1.80073,0.4034,0.49025,0.40884,0.14335,2.03571,13.6061,1.76656,0.000100391,0.000100391,0.000100391
10,3.43808,2.12484,2.43586,1.87443,0.38877,0.6875,0.39069,0.13115,2.02542,6.26271,1.68917,0.000110981,0.000110981,0.000110981
11,3.86757,2.04937,2.52128,1.70411,0.29838,0.5625,0.28152,0.11528,1.96231,5.46114,1.65487,0.000121135,0.000121135,0.000121135
12,4.30935,1.92524,3.18859,1.85224,0.31297,0.52083,0.29073,0.10597,2.0463,4.98266,1.6913,0.000130855,0.000130855,0.000130855
13,4.78258,2.14121,3.04416,1.84134,0.24465,0.58333,0.21354,0.07472,2.1049,4.45124,1.75687,0.000140139,0.000140139,0.000140139
14,5.21102,1.84879,2.96646,1.89196,0.20808,0.5,0.2926,0.13085,2.15098,4.20618,1.77462,0.000148988,0.000148988,0.000148988
15,5.63607,1.79464,2.14263,1.70062,0.37725,0.5,0.31007,0.1157,2.04994,5.00521,1.73477,0.000157401,0.000157401,0.000157401
16,6.06758,2.1304,2.52484,1.94042,0.45027,0.4375,0.37323,0.13661,1.99897,7.43317,1.70704,0.000165379,0.000165379,0.000165379
17,6.49369,1.99738,2.69366,1.83444,0.40578,0.4375,0.34286,0.11617,2.07426,7.64588,1.69721,0.000172922,0.000172922,0.000172922
18,6.92138,1.69812,2.57984,1.33685,0.61805,0.4375,0.43593,0.17242,2.10918,4.49996,1.65684,0.00018003,0.00018003,0.00018003
19,7.58329,1.72857,2.3066,1.67369,0.58951,0.58333,0.50255,0.26141,1.94647,3.84892,1.6217,0.000186702,0.000186702,0.000186702
20,8.11282,1.74352,2.25275,1.39485,0.39241,0.64583,0.37417,0.20191,1.90413,3.9342,1.66429,0.000192939,0.000192939,0.000192939
21,8.53356,1.78363,2.21272,1.49766,0.24057,0.52083,0.34439,0.1967,1.81794,4.10731,1.6038,0.000198741,0.000198741,0.000198741
22,8.95825,1.63792,2.00796,1.45219,0.18679,0.69921,0.27415,0.11461,1.88469,6.84372,1.64507,0.000204107,0.000204107,0.000204107
23,9.39026,1.70672,2.91661,1.59162,0.29182,0.45833,0.33139,0.12889,1.86603,5.75943,1.60347,0.000209039,0.000209039,0.000209039
24,9.80835,1.65583,2.17552,1.51102,0.40982,0.55964,0.44588,0.15593,1.7347,5.51223,1.49745,0.000213534,0.000213534,0.000213534
25,10.2297,1.65248,2.14035,1.35284,0.47272,0.45833,0.3951,0.14087,1.76887,4.58686,1.51982,0.000217595,0.000217595,0.000217595
26,10.6566,1.57911,1.7073,1.41658,0.42584,0.3125,0.29804,0.104,1.88487,4.97357,1.57848,0.00022122,0.00022122,0.00022122
27,11.086,1.94861,2.0064,1.31543,0.34382,0.5,0.33884,0.12972,1.83522,5.8014,1.56099,0.00022441,0.00022441,0.00022441
28,11.5116,1.60467,2.09914,1.43858,0.28592,0.70833,0.33033,0.14142,1.77511,5.71646,1.51452,0.000227165,0.000227165,0.000227165
29,11.9404,1.44968,1.56422,1.34062,0.5252,0.5103,0.44229,0.17866,1.80943,5.10169,1.49384,0.000229484,0.000229484,0.000229484
30,12.3628,1.77786,1.80479,1.42402,0.37368,0.6875,0.53171,0.22671,1.86813,4.24037,1.49316,0.000231368,0.000231368,0.000231368
31,12.8848,1.79408,2.00585,1.33177,0.37368,0.6875,0.53171,0.22671,1.86813,4.24037,1.49316,0.000232817,0.000232817,0.000232817
32,13.3115,1.53201,1.84182,1.2182,0.56168,0.54167,0.58762,0.25965,1.84295,3.44526,1.45078,0.000233831,0.000233831,0.000233831
33,13.8245,1.68721,1.57887,1.29891,0.56168,0.54167,0.58762,0.25965,1.84295,3.44526,1.45078,0.000234409,0.000234409,0.000234409
34,14.3569,1.63578,1.77122,1.47957,0.57129,0.39345,0.61971,0.27516,1.89811,3.06056,1.47009,0.000234552,0.000234552,0.000234552
